Gene,UniProt ID,Protein name,Protein ChEMBL ID,Drug ChEMBL ID,Drug name,Drug Mechanism ChEMBL,Activity type ChEMBL,Activity value ChEMBL,pChEMBL value,Max phase ChEMBL,Action type ChEMBL,Mechanism of Action ChEMBL
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3921755,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3971786,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3960659,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3948985,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3974879,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3973303,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3943788,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3958823,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3901325,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3977418,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3956709,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3891259,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3897088,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3911586,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3902578,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3955018,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3960521,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3929515,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3951820,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3924110,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3906033,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3979849,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3968107,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3938547,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3927531,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3896026,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3900402,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3919327,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3903762,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3928229,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3918381,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3903342,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3890824,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3969226,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3980110,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3913409,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3966765,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3906046,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3983429,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3900628,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3928602,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3927546,,Нет,IC50,= 1.0 nM,9.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3951752,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3915027,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3898292,,Нет,IC50,= 1.0 nM,9.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3929800,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3932260,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3970814,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3937760,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3975908,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3946593,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3983930,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3952224,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3931777,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3944223,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3894425,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3932337,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3947363,,Нет,IC50,= 3.6 nM,8.44,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3946238,,Нет,IC50,= 5.1 nM,8.29,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3972376,,Нет,IC50,= 9.1 nM,8.04,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3894725,,Нет,IC50,= 7.3 nM,8.14,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3910983,,Нет,IC50,= 9.4 nM,8.03,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3984219,,Нет,IC50,= 8.9 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3986500,,Нет,IC50,= 5.3 nM,8.28,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3978551,,Нет,IC50,= 6.3 nM,8.20,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3940692,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3931682,,Нет,IC50,= 4.6 nM,8.34,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3964796,,Нет,IC50,= 8.6 nM,8.07,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3948208,,Нет,IC50,= 7.2 nM,8.14,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3965770,,Нет,IC50,= 6.2 nM,8.21,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3968087,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3928460,,Нет,IC50,= 5.1 nM,8.29,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3969197,,Нет,IC50,= 3.3 nM,8.48,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3893285,,Нет,IC50,= 7.9 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3943475,,Нет,IC50,= 6.6 nM,8.18,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3964493,,Нет,IC50,= 7.9 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3959341,,Нет,IC50,= 9.8 nM,8.01,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3893548,,Нет,IC50,= 4.8 nM,8.32,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3900935,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3909992,,Нет,IC50,= 6.8 nM,8.17,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3985123,,Нет,IC50,= 8.8 nM,8.06,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3908336,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3972921,,Нет,IC50,= 6.4 nM,8.19,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3910894,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3980939,,Нет,IC50,= 8.9 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3913137,,Нет,IC50,= 7.8 nM,8.11,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3909831,,Нет,IC50,= 8.3 nM,8.08,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3954891,,Нет,IC50,= 7.1 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3968631,,Нет,IC50,= 3.7 nM,8.43,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3932357,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3971428,,Нет,IC50,= 9.1 nM,8.04,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3899076,,Нет,IC50,= 9.6 nM,8.02,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3959779,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3983123,,Нет,IC50,= 0.6 nM,9.22,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3951054,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3975151,,Нет,IC50,= 1.2 nM,8.92,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3945780,,Нет,IC50,= 2.5 nM,8.60,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3939274,,Нет,IC50,= 3.7 nM,8.43,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3919165,,Нет,IC50,= 2.4 nM,8.62,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3950482,,Нет,IC50,= 2.5 nM,8.60,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3927350,,Нет,IC50,= 2.8 nM,8.55,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3951559,,Нет,IC50,= 2.6 nM,8.59,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3965702,,Нет,IC50,= 1.3 nM,8.89,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3264002,AVUTOMETINIB,Нет,Kd,= 7.0 nM,8.15,Phase 2,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL400402,,Нет,Kd,= 3.0 nM,8.52,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4060057,,Нет,IC50,= 2.8 nM,8.55,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4073430,,Нет,IC50,= 4.3 nM,8.37,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4071785,,Нет,IC50,= 8.4 nM,8.08,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4061139,,Нет,IC50,= 0.3 nM,9.52,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4216073,,Нет,IC50,= 0.2 nM,9.70,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4216386,,Нет,IC50,= 0.3 nM,9.52,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4209163,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4204192,,Нет,IC50,= 0.9 nM,9.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4217462,,Нет,IC50,= 0.3 nM,9.52,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4208527,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4205266,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4206836,,Нет,IC50,= 4.2 nM,8.38,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4204895,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4216588,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4212692,XP-102,Нет,IC50,= 0.8 nM,9.10,Phase 1,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4211715,,Нет,IC50,= 3.5 nM,8.46,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL3736320,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4237480,,Нет,IC50,= 5.75 nM,8.24,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4288883,,Нет,IC50,= 1.7 nM,8.77,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL1822079,,Нет,IC50,= 6.3 nM,8.20,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4292292,,Нет,IC50,= 4.8 nM,8.32,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4286375,,Нет,IC50,= 8.2 nM,8.09,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4282601,,Нет,IC50,= 1.4 nM,8.85,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4294276,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4466555,,Нет,IC50,= 1.0 nM,9.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4438236,,Нет,IC50,= 3.5 nM,8.46,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4518581,,Нет,IC50,= 2.3 nM,8.64,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4559599,,Нет,IC50,= 2.1 nM,8.68,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4545914,,Нет,IC50,= 1.2 nM,8.92,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4438001,,Нет,IC50,= 0.2 nM,9.70,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4439157,,Нет,IC50,= 7.4 nM,8.13,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4457131,,Нет,IC50,= 6.2 nM,8.21,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4436625,,Нет,IC50,= 3.9 nM,8.41,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4583691,LXH254,Нет,IC50,= 0.4 nM,9.40,Phase 2,INHIBITOR,B-raf/RAF proto-oncogene serine/threonine-protein kinase inhibitor
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4449322,,Нет,Kd,= 7.3 nM,8.14,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4443903,,Нет,Kd,= 2.0 nM,8.70,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4440761,,Нет,Kd,= 2.7 nM,8.57,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4541406,,Нет,Kd,= 9.5 nM,8.02,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4547542,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4593051,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4440394,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4757872,,Нет,IC50,= 9.3 nM,8.03,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4780489,,Нет,Ki,= 2.3 nM,8.64,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4758147,,Нет,Ki,= 0.25 nM,9.60,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4740654,,Нет,Ki,= 5.2 nM,8.28,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4786638,,Нет,Ki,= 1.4 nM,8.85,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4740241,,Нет,Ki,= 0.102 nM,9.99,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4776565,,Нет,Ki,= 0.12 nM,9.92,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4778419,,Нет,Ki,= 0.19 nM,9.72,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4795335,,Нет,IC50,= 1.2 nM,8.92,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4745503,,Нет,IC50,= 4.31 nM,8.37,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4753878,,Нет,IC50,= 6.21 nM,8.21,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4758203,,Нет,IC50,= 5.62 nM,8.25,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4779919,,Нет,IC50,= 8.68 nM,8.06,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4793723,,Нет,IC50,= 2.49 nM,8.60,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4797100,,Нет,IC50,= 4.25 nM,8.37,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4763666,,Нет,IC50,= 8.04 nM,8.10,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL4741154,,Нет,IC50,= 7.81 nM,8.11,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5090624,,Нет,Ki,= 0.165 nM,9.78,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5078176,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5083036,,Нет,IC50,= 2.7 nM,8.57,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5086749,,Нет,IC50,= 4.2 nM,8.38,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5080553,,Нет,IC50,= 6.12 nM,8.21,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5073246,,Нет,IC50,= 8.26 nM,8.08,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5087577,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5079413,,Нет,IC50,= 6.33 nM,8.20,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5076688,,Нет,IC50,= 7.25 nM,8.14,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5079502,,Нет,IC50,= 9.56 nM,8.02,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5077391,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5088157,,Нет,IC50,= 8.36 nM,8.08,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5092112,,Нет,IC50,= 8.65 nM,8.06,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5089022,,Нет,IC50,= 9.96 nM,8.00,,N/A,N/A
BRAF,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,CHEMBL5092329,,Нет,IC50,= 7.25 nM,8.14,,N/A,N/A
